GEOID,N,Y,total_hh,home_charge_perc
06095252802,92,104,196,0.5306122448979592
06095252903,272,1253,1525,0.8216393442622951
06095252904,737,1855,2592,0.7156635802469136
06095252908,458,850,1308,0.6498470948012233
06095252909,176,873,1049,0.8322211630123928
06095252910,425,1541,1966,0.78382502543235
06095252911,878,1754,2632,0.6664133738601824
06095252912,311,1577,1888,0.8352754237288136
06095252913,307,1345,1652,0.8141646489104116
06095252914,508,1493,2001,0.7461269365317341
06095252915,259,1356,1615,0.8396284829721362
06095253101,517,1465,1982,0.7391523713420787
06095253105,1295,1218,2513,0.48467966573816157
06095253106,369,891,1260,0.7071428571428572
06095253107,967,1345,2312,0.5817474048442907
06095253108,488,1106,1594,0.6938519447929736
06095253201,259,1572,1831,0.8585472419442928
06095253203,481,981,1462,0.6709986320109439
06095253204,846,1571,2417,0.6499793131981796
06095253205,328,710,1038,0.6840077071290944
06095253206,174,924,1098,0.8415300546448088
06095253300,159,680,839,0.8104886769964244
06095253402,640,1815,2455,0.7393075356415478
06095253403,187,1352,1539,0.8784925276153346
06095253404,645,1509,2154,0.7005571030640668
06095253500,1004,4180,5184,0.8063271604938271
06097150100,228,813,1041,0.7809798270893372
06097150202,661,1577,2238,0.7046470062555853
06097150203,751,1409,2160,0.6523148148148148
06097150204,525,1186,1711,0.6931618936294565
06097150303,396,1827,2223,0.8218623481781376
06097150304,571,1663,2234,0.7444046553267681
06097150305,740,1059,1799,0.5886603668704836
06097150306,506,1305,1811,0.7205963556046383
06097150500,401,1499,1900,0.7889473684210526
06097150601,329,1082,1411,0.7668320340184267
06097150602,227,1323,1550,0.8535483870967742
06097150603,938,1928,2866,0.6727145847871598
06097150607,359,1379,1738,0.7934407364787112
06097150609,665,1343,2008,0.6688247011952191
06097150610,295,1051,1346,0.7808320950965825
06097150611,476,954,1430,0.6671328671328671
06097150612,465,1201,1666,0.7208883553421368
06097150701,792,1267,2059,0.61534725594949
06097150702,349,1590,1939,0.8200103145951522
06097150800,571,1441,2012,0.7162027833001988
06097150901,801,1240,2041,0.6075453209211171
06097150902,298,1111,1409,0.7885024840312278
06097151000,328,1167,1495,0.7806020066889632
06097151100,408,1493,1901,0.7853761178327197
06097151201,1000,1920,2920,0.6575342465753424
06097151203,545,1231,1776,0.6931306306306306
06097151204,427,752,1179,0.6378286683630195
06097151301,692,967,1659,0.5828812537673297
06097151305,1460,1088,2548,0.42700156985871274
06097151306,748,987,1735,0.5688760806916426
06097151307,457,1561,2018,0.7735381565906838
06097151308,773,1191,1964,0.6064154786150713
06097151309,594,1552,2146,0.723205964585275
06097151310,673,834,1507,0.5534173855341739
06097151311,821,1581,2402,0.6582014987510408
06097151401,904,1703,2607,0.6532412734944381
06097151402,1743,1767,3510,0.5034188034188034
06097151502,1031,1859,2890,0.6432525951557093
06097151503,163,1199,1362,0.8803230543318649
06097151504,239,1048,1287,0.8142968142968143
06097151601,407,1344,1751,0.7675613934894346
06097151602,400,1410,1810,0.7790055248618785
06097151700,1317,1598,2915,0.5481989708404803
06097151800,458,1583,2041,0.7756001959823616
06097151900,585,864,1449,0.5962732919254659
06097152000,665,322,987,0.3262411347517731
06097152100,388,630,1018,0.618860510805501
06097152201,748,994,1742,0.5706084959816303
06097152202,973,1871,2844,0.6578762306610408
06097152203,769,1031,1800,0.5727777777777778
06097152300,324,1440,1764,0.8163265306122449
06097152400,954,2691,3645,0.7382716049382716
06097152501,635,1072,1707,0.6280023432923257
06097152502,456,1020,1476,0.6910569105691057
06097152600,530,2548,3078,0.8278102664067576
06097152701,612,1377,1989,0.6923076923076923
06097152702,684,1154,1838,0.6278563656147987
06097152801,293,1197,1490,0.8033557046979866
06097152802,1617,1188,2805,0.4235294117647059
06097152903,637,925,1562,0.5921895006402048
06097152904,499,1393,1892,0.7362579281183932
06097152905,528,1002,1530,0.6549019607843137
06097152906,402,1623,2025,0.8014814814814815
06097153001,1398,1289,2687,0.4797171566803126
06097153002,693,1210,1903,0.6358381502890174
06097153003,816,1142,1958,0.5832482124616956
06097153005,519,1976,2495,0.7919839679358718
06097153006,874,2046,2920,0.7006849315068493
06097153102,520,979,1499,0.6531020680453635
06097153103,427,972,1399,0.6947819871336669
06097153104,483,735,1218,0.603448275862069
06097153200,827,1723,2550,0.6756862745098039
06097153300,1038,2796,3834,0.729264475743349
06097153401,869,1806,2675,0.6751401869158878
06097153403,374,1212,1586,0.7641866330390921
06097153404,466,1273,1739,0.7320299022426682
06097153501,357,1544,1901,0.8122041031036297
06097153502,258,1483,1741,0.851809304997128
06097153600,430,1850,2280,0.8114035087719298
06097153703,423,1306,1729,0.7553499132446501
06097153704,504,1387,1891,0.733474352194606
06097153705,399,1430,1829,0.7818480043739748
06097153706,422,1575,1997,0.7886830245368052
06097153801,566,2453,3019,0.8125207022192779
06097153804,168,979,1147,0.8535309503051438
06097153806,294,892,1186,0.7521079258010118
06097153807,195,1169,1364,0.8570381231671554
06097153808,573,962,1535,0.6267100977198697
06097153809,395,1169,1564,0.7474424552429667
06097153901,430,1651,2081,0.7933685728015377
06097153902,598,1115,1713,0.6509048453006422
06097153903,321,1201,1522,0.7890932982917214
06097154000,189,863,1052,0.8203422053231939
06097154100,282,1071,1353,0.7915742793791575
06097154201,509,878,1387,0.6330209084354722
06097154202,512,1790,2302,0.7775847089487402
06097154302,335,1462,1797,0.8135781858653311
06097154303,118,659,777,0.8481338481338482
06097154304,195,893,1088,0.8207720588235294
06099000101,370,1594,1964,0.8116089613034623
06099000102,300,1208,1508,0.8010610079575596
06099000201,575,1692,2267,0.7463608292898103
06099000202,591,1800,2391,0.7528230865746549
06099000203,839,2645,3484,0.7591848450057406
06099000301,221,450,671,0.6706408345752608
06099000302,305,541,846,0.6394799054373522
06099000303,296,1447,1743,0.8301778542742398
06099000304,279,1147,1426,0.8043478260869565
06099000402,668,2831,3499,0.8090883109459845
06099000403,453,1144,1597,0.7163431433938635
06099000404,682,1470,2152,0.6830855018587361
06099000501,381,2121,2502,0.8477218225419664
06099000503,739,1104,1843,0.599023331524688
06099000504,563,2413,2976,0.8108198924731183
06099000505,533,1124,1657,0.6783343391671696
06099000506,626,1165,1791,0.6504745951982133
06099000510,489,1945,2434,0.7990961380443714
06099000601,257,1212,1469,0.8250510551395507
06099000602,153,704,857,0.8214702450408401
06099000801,720,1799,2519,0.7141722905915046
06099000803,718,916,1634,0.5605875152998776
06099000805,497,1472,1969,0.7475876079228034
06099000806,529,1094,1623,0.674060382008626
06099000807,873,763,1636,0.46638141809290956
06099000905,590,1575,2165,0.7274826789838337
06099000906,631,1657,2288,0.7242132867132867
06099000907,289,1001,1290,0.775968992248062
06099000908,658,1293,1951,0.6627370579190159
06099000909,606,1167,1773,0.6582064297800339
06099000910,1066,1334,2400,0.5558333333333333
06099000911,564,1239,1803,0.6871880199667221
06099000912,1148,4393,5541,0.7928171810142574
06099001001,1044,1500,2544,0.589622641509434
06099001002,462,898,1360,0.6602941176470588
06099001100,658,950,1608,0.5907960199004975
06099001200,549,1066,1615,0.660061919504644
06099001300,615,1816,2431,0.7470176881941588
06099001400,798,1624,2422,0.6705202312138728
06099001500,474,1690,2164,0.7809611829944547
06099001601,330,929,1259,0.7378872120730738
06099001603,421,1196,1617,0.7396413110698825
06099001604,364,672,1036,0.6486486486486487
06099001700,349,449,798,0.5626566416040101
06099001800,499,449,948,0.47362869198312235
06099001900,435,1609,2044,0.7871819960861057
06099002002,374,1070,1444,0.7409972299168975
06099002004,687,1367,2054,0.6655306718597858
06099002005,231,906,1137,0.7968337730870713
06099002006,228,1100,1328,0.8283132530120482
06099002100,307,647,954,0.6781970649895178
06099002200,585,1207,1792,0.6735491071428571
06099002301,511,1581,2092,0.755736137667304
06099002302,289,796,1085,0.7336405529953917
06099002401,163,769,932,0.825107296137339
06099002402,295,1061,1356,0.782448377581121
06099002501,343,1257,1600,0.785625
06099002503,396,915,1311,0.6979405034324943
06099002504,198,1006,1204,0.8355481727574751
06099002602,548,1004,1552,0.6469072164948454
06099002603,192,728,920,0.7913043478260869
06099002604,599,788,1387,0.5681326604181687
06099002605,225,1008,1233,0.8175182481751825
06099002701,209,973,1182,0.823181049069374
06099002702,568,1348,1916,0.7035490605427975
06099002801,372,1384,1756,0.7881548974943052
06099002802,485,1422,1907,0.7456738332459361
06099002803,280,869,1149,0.7563098346388164
06099002901,312,1290,1602,0.8052434456928839
06099002902,640,2189,2829,0.7737716507599859
06099003001,370,2104,2474,0.8504446240905417
06099003002,510,1540,2050,0.751219512195122
06099003100,306,919,1225,0.7502040816326531
06099003201,338,1072,1410,0.7602836879432624
06099003202,984,3744,4728,0.7918781725888325
06099003300,402,1282,1684,0.7612826603325415
06099003400,145,391,536,0.7294776119402985
06099003500,780,2776,3556,0.7806524184476941
06099003603,300,853,1153,0.7398091934084996
06099003604,513,2448,2961,0.8267477203647416
06099003605,1251,1721,2972,0.57907133243607
06099003606,963,2843,3806,0.7469784550709406
06099003700,334,1116,1450,0.7696551724137931
06099003802,632,1009,1641,0.6148689823278489
06099003803,218,628,846,0.7423167848699763
06099003804,618,1768,2386,0.740989103101425
06099003805,406,657,1063,0.6180620884289746
06099003904,614,1205,1819,0.662451896646509
06099003905,219,1307,1526,0.8564875491480997
06099003906,1173,859,2032,0.42273622047244097
06099003907,698,2064,2762,0.7472845763939174
06099003908,493,443,936,0.4732905982905983
06099003909,751,1649,2400,0.6870833333333334
06099004000,241,1004,1245,0.8064257028112449
06101050101,1029,1429,2458,0.5813669650122051
06101050102,840,991,1831,0.5412342981977062
06101050201,587,669,1256,0.5326433121019108
06101050202,636,818,1454,0.562585969738652
06101050301,345,658,1003,0.6560319042871385
06101050302,687,1206,1893,0.6370839936608558
06101050401,381,1276,1657,0.7700663850331925
06101050402,260,958,1218,0.7865353037766831
06101050403,155,851,1006,0.8459244532803181
06101050501,709,1387,2096,0.6617366412213741
06101050503,413,1820,2233,0.8150470219435737
06101050504,371,1811,2182,0.8299725022914757
06101050601,411,1563,1974,0.7917933130699089
06101050603,495,1502,1997,0.7521281922884326
06101050604,519,1090,1609,0.6774394033561218
06101050701,373,1028,1401,0.7337615988579586
06101050702,467,1335,1802,0.7408435072142064
06101050800,263,994,1257,0.7907716785998409
06101050900,136,404,540,0.7481481481481481
06101051000,172,667,839,0.7949940405244339
06101051100,220,710,930,0.7634408602150538
06103000100,469,1533,2002,0.7657342657342657
06103000200,588,2376,2964,0.8016194331983806
06103000300,419,1319,1738,0.7589182968929804
06103000400,451,1855,2306,0.8044232437120555
06103000500,700,1427,2127,0.6708979783732957
06103000600,822,1376,2198,0.6260236578707916
06103000700,1084,1798,2882,0.6238723108952117
06103000800,345,1107,1452,0.762396694214876
06103000900,330,991,1321,0.7501892505677517
06103001000,587,1827,2414,0.7568351284175642
06103001100,883,1902,2785,0.6829443447037702
06105000101,259,869,1128,0.7703900709219859
06105000102,545,1394,1939,0.7189272821041774
06105000200,227,803,1030,0.7796116504854369
06105000300,384,1014,1398,0.7253218884120172
06105000400,104,340,444,0.7657657657657657
06107000100,303,1586,1889,0.8395976707252515
06107000201,781,1610,2391,0.6733584274362192
06107000202,176,481,657,0.7321156773211568
06107000301,523,1604,2127,0.7541137752703339
06107000302,221,611,832,0.734375
06107000401,381,1260,1641,0.7678244972577697
06107000402,743,1290,2033,0.6345302508607968
06107000501,707,1144,1851,0.6180443003781739
06107000502,223,722,945,0.764021164021164
06107000600,513,1173,1686,0.6957295373665481
06107000701,244,604,848,0.7122641509433962
06107000702,553,1063,1616,0.6577970297029703
06107000800,508,1719,2227,0.7718904355635384
06107000900,528,1913,2441,0.7836952068824252
06107001003,1368,6031,7399,0.815110150020273
06107001004,421,1510,1931,0.7819782496116002
06107001005,247,800,1047,0.7640878701050621
06107001006,644,1526,2170,0.7032258064516129
06107001100,890,1040,1930,0.538860103626943
06107001200,316,214,530,0.4037735849056604
06107001301,484,2181,2665,0.8183864915572233
06107001302,919,1713,2632,0.6508358662613982
06107001400,371,1392,1763,0.789563244469654
06107001501,489,1399,1888,0.7409957627118644
06107001502,397,1451,1848,0.7851731601731602
06107001601,393,994,1387,0.7166546503244412
06107001602,469,1188,1657,0.7169583584791792
06107001701,878,1453,2331,0.6233376233376233
06107001703,437,2026,2463,0.8225740966301258
06107001704,812,1807,2619,0.6899579992363497
06107001800,508,1171,1679,0.6974389517569982
06107001901,298,939,1237,0.7590945836701698
06107001902,285,1102,1387,0.7945205479452054
06107002002,509,1044,1553,0.6722472633612363
06107002003,659,1348,2007,0.6716492277030394
06107002004,557,1188,1745,0.6808022922636103
06107002006,343,1191,1534,0.7764015645371578
06107002007,765,2118,2883,0.7346514047866806
06107002008,662,499,1161,0.429801894918174
06107002009,420,1126,1546,0.7283311772315654
06107002100,154,565,719,0.7858136300417247
06107002202,717,952,1669,0.5704014379868184
06107002203,198,1009,1207,0.835956917978459
06107002204,508,1152,1660,0.6939759036144578
06107002302,391,1125,1516,0.7420844327176781
06107002303,602,1621,2223,0.7291947818263608
06107002304,254,481,735,0.654421768707483
06107002400,716,3365,4081,0.8245528056848812
06107002500,258,953,1211,0.786952931461602
06107002601,372,990,1362,0.7268722466960352
06107002602,370,1261,1631,0.7731453096259964
06107002700,500,1918,2418,0.7932175351530191
06107002800,558,565,1123,0.5031166518254675
06107002901,339,700,1039,0.6737247353224254
06107002903,299,1261,1560,0.8083333333333333
06107002904,484,1089,1573,0.6923076923076923
06107003001,303,902,1205,0.7485477178423237
06107003002,295,648,943,0.6871686108165429
06107003100,293,680,973,0.6988694758478932
06107003200,560,1298,1858,0.6986006458557589
06107003300,497,1729,2226,0.7767295597484277
06107003400,498,1714,2212,0.7748643761301989
06107003501,231,743,974,0.7628336755646817
06107003502,650,2551,3201,0.7969384567322711
06107003601,582,1579,2161,0.7306802406293382
06107003602,689,1440,2129,0.6763738844527948
06107003700,671,1295,1966,0.6586978636826043
06107003801,496,549,1045,0.5253588516746411
06107003802,673,783,1456,0.5377747252747253
06107003901,470,1356,1826,0.7426067907995619
06107003902,392,1254,1646,0.7618469015795869
06107004101,848,1674,2522,0.6637589214908802
06107004102,149,451,600,0.7516666666666667
06107004200,519,1220,1739,0.7015526164462335
06107004300,593,1326,1919,0.6909848879624805
06107004400,486,1403,1889,0.7427210164107994
06107004500,464,1381,1845,0.7485094850948509
06109001100,443,1213,1656,0.732487922705314
06109001200,649,1075,1724,0.6235498839907193
06109002100,535,1515,2050,0.7390243902439024
06109002200,580,2900,3480,0.8333333333333334
06109003100,530,2206,2736,0.8062865497076024
06109003200,458,1883,2341,0.8043571123451516
06109004100,780,1621,2401,0.6751353602665556
06109004200,315,1312,1627,0.8063921327596804
06109005100,968,2731,3699,0.7383076507164098
06109005201,140,648,788,0.8223350253807107
06111000100,50,230,280,0.8214285714285714
06111000200,220,476,696,0.6839080459770115
06111000302,654,1765,2419,0.7296403472509302
06111000303,258,1142,1400,0.8157142857142857
06111000304,311,939,1250,0.7512
06111000400,371,1269,1640,0.7737804878048781
06111000500,203,378,581,0.6506024096385542
06111000600,753,1005,1758,0.5716723549488054
06111000701,785,1036,1821,0.5689181768259198
06111000702,197,689,886,0.7776523702031602
06111000800,703,1930,2633,0.7330041777440183
06111000901,319,829,1148,0.7221254355400697
06111000902,209,632,841,0.751486325802616
06111000903,630,1516,2146,0.706430568499534
06111001001,248,748,996,0.751004016064257
06111001002,605,1808,2413,0.7492747617074181
06111001101,351,1438,1789,0.8038010061486864
06111001102,220,1067,1287,0.8290598290598291
